"","Ho2017s013","Ho2017s040","Ho2017s047","Ho2017s024","Ho2017s033","Ho2017s026","Ho2017s039","Ho2017s031","Ho2017s034","Ho2017s044","Ho2017s022","Ho2017s045","Ho2017s027","Ho2017s005","Ho2017s030","Ho2017s023","Ho2017s028","Ho2017s042","Ho2017s006","Ho2017s043","Ho2017s029","Ho2017s007","Ho2017s032","Ho2017s001","Ho2017s037","Ho2017s041","Ho2017s025","Ho2017s036","Ho2017s002","Ho2017s038","Ho2017s008","taxonomy"
"06b9b64b510d592ced03815824e7fb0a",0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae"
"e55bfdcb2210cf50abeebec07b46975e",13,5,0,0,0,25,7,2,28,2,0,1,0,12,5,2,2,11,12,2,0,2,2,3,5,13,2,7,6,6,6,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__1-20; D_4__metagenome; D_5__metagenome; D_6__metagenome"
"a3dd04d2e1cf0fb3bb35045cbe4f2b78",0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium; D_6__Flavobacterium sp. THWCSN34"
"6a9f76313fc9a617b1cccf414c483c72",0,3,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__SM1A02"
"7007393776d3b90a93ddf2b53981c31b",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Corynebacteriaceae; D_5__Corynebacterium 1"
"68eadf0392396d5cf63e64f9a108491d",13,5,2,0,0,0,0,0,9,0,0,0,0,0,0,0,2,3,0,3,1,0,0,2,0,4,0,7,4,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__metagenome; D_4__metagenome; D_5__metagenome; D_6__metagenome"
"777b8a99628424e74a397c814b662d0e",33,8,29,8,163,0,12,153,3,51,0,62,45,6,145,0,87,3,0,23,51,22,99,46,2,4,0,0,18,13,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Lentimicrobiaceae; D_5__uncultured Sphingobacteriales bacterium; D_6__uncultured Sphingobacteriales bacterium"
"f2fcc93bac9ae9e7c3745445c8a4c78d",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade"
"f470e9209297376e67529a99b691d153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Caldilineales; D_4__Caldilineaceae; D_5__uncultured"
"cd4b8c41f6888103ffcee30606732c5d",0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__S-BQ2-57 soil group; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"335ccd21455a267bbb8392be44132f7e",0,0,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Caldilineales; D_4__Caldilineaceae; D_5__uncultured"
"7044ad6b7f5b256712b560126e302e54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Tannerellaceae; D_5__Parabacteroides"
"e7cf3f18b8f69c500379d537207b4d81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prevotellaceae"
"a0272848f19d3b72432e803f32377d9d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured delta proteobacterium"
"f9d717403abd91d0a6bb3149b0d13c50",0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,"D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured"
"2d56790c28315e247793641bce747187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingorhabdus"
"2a0735a69e9c22605793802f49af6087",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__67-14"
"02d8beb153a2778861b50e96e79f4afe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured"
"dfc2b5e026915ad09fc58264b23c5caf",4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula"
"515e3342345d64715a4098e45002638e",0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__RBG-16-58-14"
"c0b091bdfa5e75b0ec592e933912f13f",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,3,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Lautropia"
"0b1d1fac538896b5524dcf9944617c03",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031"
"455f52fe315b9a31562e6b0d5fe68302",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Intrasporangiaceae"
"95ac93ffe2db833dd14d555cece895ff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__OM190"
"7b8f6e86a903aff762795d4b6b3a28b0",17,10,25,14,3,0,9,4,5,14,0,16,6,0,11,0,6,17,0,17,0,5,7,41,12,7,0,0,30,8,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae"
"2fb65cdc8bebdf80dad490ed5c7ca10a",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__OLB12; D_6__uncultured bacterium"
"5f52934a06a8fed951e5feafaa113e9c",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria"
"dc952400ecf67998e64789d66357a1cf",25,5,77,10,5,0,3,3,0,72,0,44,21,0,10,0,13,0,0,18,10,0,4,12,10,2,0,6,19,2,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__uncultured"
"5c7c4f3555363b6e2ddc05b0b77a45f4",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae"
"4e0bb4da01ad5a697251b83f87ca7e78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__Hirschia"
"768e4419a80227cb5fcd8cf239f3dc21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae; D_5__Peredibacter; D_6__uncultured prokaryote"
"b055956964f80923291c9aa4aa65b496",0,0,0,0,0,0,0,0,0,2,0,0,0,51,0,0,0,0,29,0,0,1420,0,0,0,0,0,0,0,0,18,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Chryseobacterium"
"72364c493e678a2473f2262062be2396",11,6,7,3,0,46,0,0,4,7,0,12,5,18,2,17,0,2,11,0,0,2,0,26,0,3,4,15,4,2,16,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Rickettsiaceae; D_5__Candidatus Megaira"
"9147d5d8e1c5eb2c13546cd1dd0869d6",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Halomonadaceae; D_5__Halomonas; D_6__Candidatus Halomonas phosphatis"
"1b4068c0110812823c98054ef8deeb6b",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Erythrobacter; D_6__Erythrobacter sp. J18-4"
"76d6f3fe999828ea9f942053c621030c",0,0,7,1,0,0,3,2,0,4,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__966-1"
"e9d26e9ed0bf5a7060b29b70d97be228",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__DEV007"
"82e896b671b29a6fbfc132864c0ac5d5",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3)"
"39c790510b6a66a25894bef49def5dc2",0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__uncultured; D_6__uncultured Flexibacteraceae bacterium"
"72367284818ed6d6786c3d8f2d2aa2d8",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,"D_0__Bacteria; D_1__Latescibacteria"
"77a0fb37e00c5a3c07621ba75c508625",0,29,0,0,0,0,48,0,32,0,0,0,0,0,0,0,0,60,0,0,3,0,0,0,19,51,0,29,0,10,0,"D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium contig00007"
"f993abc4194b5efe539cc1c7f6c13c37",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured"
"9a35ef27c967d3ad74fdca8d34c30f11",3,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae"
"108eaa61b99f8a0727126bbfe2dd1895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Negativicutes; D_3__Selenomonadales; D_4__Acidaminococcaceae; D_5__uncultured; D_6__uncultured bacterium"
"52faf95f6ac864ec6be7a08cc072a065",0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,4,0,0,1,10,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Ignavibacteriales; D_4__LD-RB-34"
"4e9e6d41e118515c2221ba5d9de1150a",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Absconditabacteriales (SR1); D_4__metagenome; D_5__metagenome; D_6__metagenome"
"0dd1ddeed34249da5fdf7d6955d1f917",0,0,0,0,2,0,0,2,1,0,0,0,0,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,0,1,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__SC-I-84"
"10382dc7b2c96492fd7f0ea19c041cba",0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophobacteraceae; D_5__Syntrophobacter; D_6__uncultured soil bacterium"
"0e278c03c8a7911049900df80dc745df",8,3,0,0,4,114,2,0,3,4,12,11,0,58,9,12,4,2,55,2,3,10,7,29,0,0,6,14,12,9,14,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Rhodanobacteraceae; D_5__Aquimonas"
"86f597479ed8182aee51f2a1619e9cc5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__uncultured; D_6__uncultured prokaryote"
"03de6389841e9db250e9c65b7195e251",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__PLTA13"
"a97cd5fb4ce25ba80aa49ef0d3f08122",0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae"
"ae5a9a19541e7fa79f1f435b18321e4f",0,1,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae"
"1a6634a8089fdbf53a7bdce350c8c127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__OPB56; D_4__metagenome; D_5__metagenome; D_6__metagenome"
"d84222a394b9e8f54fe6bbfe62a2a1f8",0,0,0,0,3,0,0,0,0,0,0,0,6,0,7,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__Leptolinea"
"fc4eb1e6c89c1bcd3bba9f0335f94ee5",0,8,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,16,15,0,0,0,2,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__mle1-7; D_6__uncultured beta proteobacterium"
"88e130a40ded93347b2894fe8de0a87c",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Aurantimicrobium"
"25b1282125e8b4789ec1cd25096f307b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales"
"3c842931ae2d32558b31f9d168175bd6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Nomurabacteria; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"226e299d62daf895fac96a673f128e4e",2,2,0,0,3,0,0,4,6,0,0,0,0,0,2,0,0,4,0,0,0,3,4,11,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Acetobacterales"
"5f756099ba80881b3258cbfade807632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio"
"6cddbcdaaaca0fa87c0737bb474d43f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula"
"d2b24868c9b6bfaa835d062300b5fd06",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__S-BQ2-57 soil group; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"4cf15c0c62df78ad2d88ef5dc4f89d0c",4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,2,0,4,0,0,0,0,2,0,1,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Kryptoniales; D_4__BSV26; D_5__uncultured soil bacterium; D_6__uncultured soil bacterium"
"3e5346db0717f2e0ec0b0c5ff3f8c282",0,0,4,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Candidatus Anammoximicrobium"
"b6b489d4d62c79cf7a79a5090b95bc26",9,6,70,0,6,0,0,1,1,76,0,31,0,0,6,0,2,5,0,29,7,7,10,4,7,6,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured verrucomicrobium DEV020; D_6__uncultured verrucomicrobium DEV020"
"9208048936a7abe7ef59466d52e44e9c",0,0,0,0,0,1,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 9"
"80cde3321f1f1e2a7576956d1d44b6ff",0,19,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,3,9,0,4,2,16,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa"
"7c9d3bc68ef70c7c3f9281335e68332f",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41"
"33cdbceccf8e1175f9dfee3dfd48d39f",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured"
"3759b278a34ed05c8755d876fa7bb1e4",0,0,0,0,0,30,0,0,0,3,2,0,0,7,0,6,0,0,11,0,0,0,0,0,0,0,2,4,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured"
"1e26804cdf4339dfffb826469eba82db",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured; D_6__metagenome"
"46ebb3723be236b3060040f506b203ac",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__ADurb.Bin063-1; D_6__uncultured bacterium"
"605d43f3d194ee57c7c392d9bb871c48",2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Arenimonas"
"f7cd9fe5a49c516882d22ac59a9baeea",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured"
"c999b0fee1e54f3e3c0b2ecca9c10ebe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Devosiaceae; D_5__Devosia"
"fa79339124fa3f662ea7e56a6846f367",0,0,0,0,4,0,0,7,0,1,0,2,0,0,3,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22"
"f0d54e684c72df6f381e18e6bf0d968d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales"
"0414fd26c30ad1fc9b3395049a922f82",3,42,11,0,0,0,35,0,63,0,0,3,0,0,0,0,0,36,0,6,0,0,0,6,19,23,0,60,0,4,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Rhodanobacteraceae; D_5__uncultured; D_6__uncultured bacterium"
"35c73382946eff4945bd7f763c664fb3",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria"
"3887ca63ed585631672c0cac50ce9d47",0,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,6,0,2,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Labraceae; D_5__Labrys; D_6__metagenome"
"f678280fce7fcea8c6b7d257cb525340",5,0,2,1,4,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Lentimicrobiaceae; D_5__Lentimicrobium"
"38f670e65d2ed051aa77a1fc422a5c31",0,10,28,0,0,0,0,0,3,20,0,6,0,0,0,0,0,3,0,6,0,0,0,7,3,0,0,5,5,7,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22"
"0fe28110e8e037704c45444557ef3263",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae; D_5__Bacteriovorax; Ambiguous_taxa"
"0b13b92ccea89b7bbd5d024766bffe81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,11,0,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Sulfurospirillaceae; D_5__Sulfurospirillum"
"8ab614987e84da867edb19d5a8310c3b",0,0,2,0,27,0,0,6,0,4,0,4,5,0,20,0,9,0,0,0,7,0,22,3,0,0,0,0,2,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Arenicellales; D_4__Arenicellaceae; D_5__uncultured; D_6__uncultured prokaryote"
